Meter_Hours,Latitude,Longitude,Pay By Cell Number
5HR Pas Mon-Sat 0700-2400,40.5751685978407,-73.9637252240908,342831
2 HR Pas Mon-Sat 0800-1900,40.8326085157531,-73.8641629731139,219823
2 HR Pas Mon-Sat 0900-1900,40.7550493388588,-73.8173333458936,435124
2 HR Pas Mon-Sat 0830-1900,40.7039563181525,-73.8081211889022,409522
3HR Com Mon-Sat 0800-1900,40.7645278240073,-73.9679283133445,103461
2 HR Pas Mon-Sat 0800-1900,40.6045360598548,-73.9720778146714,309494
2 HR Pas Mon-Sat 0800-1900,40.6459263396228,-73.9988073690311,302338
3HR Com Mon-Fri 0700-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,40.7298891139412,-73.9930917158676,101392
2 HR Pas Mon-Sat 0830-1900,40.8537433223101,-73.9089057641235,212084
2 HR Pas Mon-Sat 0900-1600,40.7212821496748,-73.7589339596191,404445
2 HR Pas Mon-Sat 0900-1900,40.8860281915691,-73.9108020121282,209020
1HR Com Mon-Fri 0700-1900,40.7428950440175,-73.9867759572312,105173
2 HR Pas Mon-Sat 0800-1900,40.6363125948268,-74.134666031755,510632
2 HR Pas Mon-Sat 0830-1900,40.7486249219907,-73.8694304725891,464590
2 HR Pas Mon-Sat 0830-1900,40.8630970343404,-73.8993187901033,211138
2 HR Pas Mon-Sat 0900-1900,40.8220335397187,-73.9389925676124,114210
2HR Pas Mon-Sat 0900-1900,40.7394208700614,-73.9823696547303,105252
2 HR Pas Mon-Sat 0900-1900,40.7322979929947,-73.8568464694022,403587
2 HR Pas Mon-Sat 0800-1900,40.6181899369414,-73.9910213969398,315002
2 HR Pas Mon-Sat 0900-1900,40.7491755218318,-73.886992755297,404062
2HR Pas Mon-Sat 0830-1900,40.7785815802495,-73.948278323065,111230
2 HR Pas Mon-Sat 0830-1900,40.6789081659972,-73.974117268991,327876
2 HR Pas Mon-Sat 0900-1900,40.684799354315,-73.9139456965176,320653
2 HR Pas Mon-Sat 0900-1900,40.7551403061145,-73.9232624195259,420536
2 HR Pas Mon-Sat 0800-1900,40.7619076404544,-73.8031759892293,460548
3HR Com Mon-Fri 0700-1900,40.7442358538721,-73.9832672444196,106929
2 HR Pas Mon-Sat 0830-1900,40.8361358395098,-73.853698612807,219844
2 HR Pas Mon-Sat 0900-1900,40.7033280696847,-73.7973789457523,418634
2 HR Pas Mon-Sat 0900-1900,40.5997994399501,-73.9495406410792,315290
2 HR Pas Mon-Sat 0900-1900,40.7266327881462,-73.8953049643293,464875
2 HR Pas Mon-Sat 0900-2200,40.7105205927972,-73.8586131549079,405547
2 HR Pas Mon-Sat 0900-1900,40.5780782833764,-73.9606380638634,323941
2 HR Pas Mon-Sat 0830-1900,40.8126075163166,-73.955450621529,113988
2HR Pas Mon-Sat 0900-1900,40.7172113641827,-73.9933680781393,101928
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.7054928033034,-73.9597691835101,333191
2HR Pas Mon-Sat 0830-2200,40.7975737846529,-73.9698685916521,112811
2 HR Pas Mon-Sat 0900-1900,40.7273730143497,-73.8541171390729,462800
2 HR Pas Mon-Sat 0830-1900,40.6204755253861,-74.0274358706805,320209
2 HR Pas Mon-Sat 0900-1800,40.6302437084954,-74.1092916685129,509318
3HR Com Mon-Fri 0900-1900 /2HR Pas Sat 0900-1900,40.7675870568368,-73.9847174650026,101770
2 HR Pas 0830-1900 Mon-Thur/ 4Hr Pas 0830-1900 Fri,40.6380357185058,-73.989084861863,313384
2 HR Pas Mon-Sat 0900-1900,40.8174702800493,-73.9419133388039,109930
2HR Pas Mon-Sat 0830-2200,40.7905344335271,-73.9750052595015,110412
4HR Pas Mon-Sat 0700-2200,40.7434573750378,-73.9219204287411,469259
2 HR Pas Mon-Sat 0900-1900,40.6708722889724,-73.9884691687248,308989
2HR Pas Mon-Sat 0800-2200,40.7360996309828,-73.9849892981391,106145
2 HR Pas Mon-Sat 0900-1800,40.63081040519,-74.1031795579233,507471
2 HR Pas Mon-Sat 0800-1900,40.774801313193,-73.91359293827,426786
3HR Com Mon-Fri 1000-1500 /2HR Pas Sat 0900-1900,40.7520034173898,-73.9704741174397,101541
2 HR Pas Mon-Sat 0800-1900,40.6251433420492,-74.0304657852335,311851
2 HR Pas Mon-Sat 0900-1900,40.8136766678067,-73.9410073588966,110766
2 HR Pas Mon-Sat 0800-1900,40.6306065428246,-74.0220959859987,310941
2 HR Pas Mon-Sat 0800-1900,40.7616552473761,-73.8037355150451,441821
1HR Com Mon-Sat 0700-1900,40.7841801428091,-73.949925212741,114577
2 HR Pas Mon-Sat 0800-1900,40.5897966435637,-73.9606684940196,320910
2 HR Pas Mon-Thur 0900-1900 /2 HR Pas Fri 0900-1700,40.6296324393724,-73.9868701254365,307522
2 HR Pas Mon-Fri 1000-1900 /2 HR Pas Sat 0800-1900,40.6606530992052,-73.960573479324,305721
2 HR Pas Mon-Sat 0900-1900,40.6705378561698,-73.9313908843069,318967
3HR Com Mon-Sat 0700-1900,40.7582878304019,-73.9658917583103,106773
2 HR Pas Mon-Sat 0900-2200,40.7189931655168,-73.863769913128,404067
3HR Com Mon-Fri 0700-1900 /2HR Pas Sat 0800-1900,40.7459793953431,-73.9765130004569,103368
6HR Pas Mon-Sat 0800-2000,40.5850893319704,-74.0888092147566,520978
2 HR Pas Mon-Sat 0900-1900,40.6993912598579,-73.9394070105168,302369
2 HR Pas Mon-Fri 0830-1200 /2 HR Pas Mon-Fri 1400-1900 /2 HR Pas Sat 0830-1900,40.670433930975,-73.9505210931219,333028
2 HR Pas Mon-Sat 0830-1900,40.6003975435451,-73.9416235029635,321679
2 HR Pas Mon-Sat 0900-1900,40.8150473794307,-73.9403420555291,114617
2 HR Pas Mon-Sat 0900-1900,40.747154058313,-73.8890442304493,404112
2 HR Pas Mon-Sat 0900-1900,40.6177670188097,-73.9911333345096,314426
3HR Com Mon-Fri 0800-1800,40.7411616217578,-73.9906170930525,105363
2 HR Pas Mon-Sat 0900-1900,40.7072188923952,-73.8969292753199,458750
2HR Pas Mon-Sat 0900-1900,40.7286973846933,-74.0051900754043,104430
2HR Pas Mon-Sat 0800-1900,40.7862749369239,-73.9547505061316,114882
2 HR Pas Mon-Sat 0900-1900,40.6119200620158,-73.9245680453432,322665
2HR Pas Mon-Sat 0800-1900,40.7675197415055,-73.9935815968691,104243
2 HR Pas Mon-Sat 0800-1900,40.71993182224,-73.7329145448492,405386
2 HR Pas Mon-Sat 0900-1900,40.6130465004747,-74.0008226093096,309320
2 HR Pas Mon-Sat 0900-1900,40.8522628162507,-73.9311158558117,111495
2 HR Pas Mon-Sat 0830-1900,40.6215684081983,-73.9881518318657,322366
2 HR Pas Mon-Fri 1000-1600 /2 HR Pas Sat 0800-1900,40.6484764087427,-73.9492405709289,310689
2HR Pas Mon-Sat 0800-2200,40.7833904547759,-73.980112498813,113763
2 HR Pas Mon-Sat 0800-1900,40.693135491387,-73.9713406203797,306660
2 HR Pas Mon-Sat 0900-1900,40.6201616677184,-73.9886722444276,312912
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.6380350799576,-73.9888865912123,301167
2 HR Pas Mon-Sat 0800-1900,40.6692917546081,-73.9584034524656,309588
2 HR Pas Mon-Sat 0900-1900,40.7115743687951,-73.9573140996078,335073
2 HR Pas Mon-Sat 0900-1900,40.709997551418,-73.8475975949804,401326
2 HR Pas Mon-Sat 0900-1900,40.7374956856042,-73.7080342267733,436296
2 HR Pas Mon-Sat 0800-1900,40.6033409918096,-73.7513408640069,448972
2 HR Pas Mon-Sat 0800-1900,40.634069033253,-74.1225122891313,509463
2HR Pas Mon-Sat 0900-1900,40.7768731639926,-73.9614297401258,109364
2 HR Pas Mon-Sat 0900-1900,40.7122275324156,-73.8270275851719,463408
2 HR Pas Mon-Sat 0900-1900,40.6988419165495,-73.8054357701298,405333
2 HR Pas 0830-1900 Mon-Thur/ 4Hr Pas 0830-1900 Fri,40.6392318331685,-73.9946453760799,337188
2 HR Pas Mon-Sat 0800-1900,40.7650831292006,-73.9139292510035,423425
4HR Pas Mon-Sat 0700-2200,40.58091787747,-73.8371096916557,469253
2 HR Pas Mon-Sat 0900-1900,40.7443069979869,-73.9023854722818,425378
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.6216854008864,-73.9644605685689,310739
2HR Pas Mon-Sat 0900-1900,40.7754687235909,-73.9581017754107,114789
2HR Pas Mon-Fri 1000-1400 /2HR Pas Mon-Fri 1900-2200 /2HR Pas Sat 0900-2200,40.7336507290107,-73.9841068296606,106123
2 HR Pas Mon-Fri 0900-1600 /2 HR Pas Sat 0900-1900,40.7068549601058,-73.8043858821183,418076
2 HR Pas Mon-Sat 0830-1900,40.606205127875,-74.0000801637881,310786
2 HR Pas Mon-Sat 0830-1900,40.7443397359576,-73.9129869546649,413315
"2 HR Pas Mon-Sat 0800-1900 Jan-May, Sept-Dec /2 HR Pas Mon-Sat 0800-2400 June-Aug",40.5753550500704,-73.9781369214183,304672
2 HR Pas Mon-Sat 0900-2200,40.8575031120873,-73.8470732526833,203367
2 HR Pas Mon-Sat 0830-1900,40.6676657926048,-73.9876688205018,310466
2 HR Pas Mon-Sat 0900-1900,40.7246032287746,-73.8494388922259,465917
2 HR Pas Mon-Sat 0830-1900,40.6945592150382,-73.9943618286893,300083
2 HR Pas Mon-Sat 0900-1900,40.7652669177884,-73.82066571786,431905
2 HR Pas Mon-Sat 0900-1900,40.6356539254531,-73.9631579003925,309009
1 HR Com Mon-Fri 1000-1600 /5 HR Pas Mon-Fri 1900-2400 /5 HR Pas Sat 0800-2400,40.7574849143713,-73.9759753567047,105646
2 HR Pas Mon-Sat 0800-1700,40.5510337263926,-74.1508691001288,502056
2 HR Pas Mon-Sat 0800-1900,40.7465090551776,-73.8835246447483,409465
2 HR Pas Mon-Sat 0900-1900,40.7668858567576,-73.7822976151034,446438
2 HR Pas Mon-Sat 0830-1900,40.6237774856796,-74.0252712807895,318563
3HR Com Mon-Sat 0800-1800,40.7482003550916,-73.9957802046698,106133
2 HR Pas Mon-Sat 0800-1900,40.775567083724,-73.9100126281096,415539
2 HR Pas Mon-Sat 0900-1900,40.6001112703999,-73.9467510330439,311962
2 HR Pas Mon-Sat 0900-1900,40.6093693242611,-73.9687494873745,303238
2 HR Pas Mon-Sat 0900-1900,40.6794997673151,-73.8629891702299,433955
2 HR Pas Mon-Sat 0900-1900,40.7583748526734,-73.9183202712712,415802
2HR Pas Mon-Sat 1030-1800,40.7609496295168,-74.0005335352691,107163
2 HR Pas Mon-Sat 0830-1900,40.8298076267548,-73.947778253709,109100
2 HR Pas Mon-Sat 0900-1900,40.7829085695521,-73.8459362393645,435477
2 HR Pas Mon-Sat 0900-1900,40.7676908573335,-73.7480549727172,432970
2 HR Pas Mon-Sat 0830-1900,40.6112704404452,-73.9842439405881,306782
2 HR Pas Mon-Sat 0900-1900,40.7455526141597,-73.9536963605342,426759
3HR Com Mon-Fri 0700-1900,40.7104235150267,-74.0070164273306,116178
2 HR Pas Mon-Sat 0900-1900,40.6801668189301,-73.8415658031222,459976
2 HR Pas Mon-Sat 0900-2000,40.8571799141599,-73.844475957873,217042
2 HR Pas Mon-Sat 0800-1900,40.7666456928356,-73.9202179507813,424462
2 HR Pas Mon-Sat 0900-1900,40.7642904347483,-73.8269205360923,433641
2 HR Pas Mon-Sat 0830-1900,40.7509836942556,-73.8633141699583,468871
2 HR Pas Mon-Sat 0800-1900,40.8964402053599,-73.8601814406908,206937
2 HR Pas Mon-Sat 0900-1900,40.6326956784688,-73.9728726053736,302937
2 HR Pas Mon-Sat 0700-1900,40.7640288315617,-73.8285653989181,452411
2 HR Pas Mon-Sat 0800-1900,40.8706399198897,-73.9150108475262,111283
2 HR Pas Mon-Sat 0900-1900,40.8249353212799,-73.8207986647419,200791
2HR Pas Mon-Sat 0900-1900,40.7912167591664,-73.9725596612257,111370
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.6386106369902,-73.9882918056303,332009
2 HR Pas Mon-Sat 1000-1900,40.7078271849018,-73.8309257664168,408092
2 HR Pas Mon-Sat 0900-1900,40.6799911398408,-73.8457415482796,459420
6HR Pas Mon-Fri 0900-2200,40.7340937046454,-73.8180438276688,434440
2 HR Pas Mon-Sat 0900-1900,40.8099050369996,-73.9440959885,114146
2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,40.6379147614438,-73.9946618126972,300828
2 HR Pas Mon-Sat 0900-1900,40.6136749571932,-74.0004717648214,306898
2 HR Pas Mon-Sat 0830-1900,40.8100534050422,-73.9506708152476,111596
2 HR Pas Mon-Sat 0900-1900,40.7519650357777,-73.7024125915027,453037
2 HR Pas Mon-Sat 0800-1900,40.7246468481019,-73.8696648739797,464146
2 HR Pas Mon-Sat 1000-1900,40.6644009324787,-73.9370358915057,335370
2 HR Pas Mon-Sat 0830-1900,40.6493295312104,-73.9494938365723,334651
2 HR Pas Mon-Sat 0900-1900,40.642415632644,-74.0135011440707,302356
2 HR Pas Mon-Sat 0900-1900,40.6153570141382,-74.0001616352217,303613
2 HR Pas Mon-Sat 0900-1900,40.6802211053715,-73.9404547642652,326096
2 HR Pas Mon-Sat 0900-1900,40.7091276959095,-73.7981887018487,432371
2 HR Pas Mon-Sat 0800-1900,40.6485603242387,-73.9566175352587,302838
2 HR Pas Mon-Sat 0830-1900,40.8727980386912,-73.8783013747712,206496
2 HR Pas Mon-Sat 0900-1900,40.7957125586194,-73.9690349306762,112667
2 HR Pas Mon-Sat 0900-1900,40.6312119036322,-73.9280752547383,327729
2 HR Pas Mon-Sat 0800-1900,40.6599681814317,-73.8851508338258,328552
3HR Com Mon-Fri 0700-1900,40.704733874201,-74.0104108250515,100191
2 HR Pas Mon-Sat 0900-1900,40.6370001953972,-74.0075560016814,332984
2 HR Pas Mon-Sat 0900-1900,40.8233357004246,-73.8198286643685,201196
2 HR Pas Mon-Sat 0900-1900,40.6984239007466,-73.9379436837131,305836
2 HR Pas Mon-Sat 0900-1900,40.6102524478938,-73.9535951276143,311259
2HR Pas Mon-Sat 0900-1900,40.730882241799,-73.9834747224927,106785
3HR Com Mon-Sat 0700-1900,40.7545307578594,-73.9697467705941,102937
2 HR Pas Mon-Sat 0900-1900,40.6376606887792,-74.0798469884169,508846
2 HR Pas Mon-Sat 0900-1900,40.8656386888584,-73.8682995266093,213219
2 HR Pas Mon-Sat 0830-1900,40.5858093258349,-73.9524489635633,317338
2 HR Pas Mon-Sat 0800-1900,40.6272181052002,-74.0756513697249,510495
2HR Pas Mon-Sat 0830-2200,40.7759449884571,-73.9823326201335,112010
2 HR Pas Mon-Sat 0800-1900,40.8297614540609,-73.8741015318476,217302
2 HR Pas Mon-Sat 0830-1900,40.8479923214458,-73.9377424701081,114198
2 HR Pas Mon-Sat 0800-1900,40.7042978896569,-73.8054092900833,418928
1HR Com Mon-Fri 0700-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,40.7532790131751,-73.9870816503654,102139
2 HR Pas Mon-Sat 0800-1900,40.7468940645431,-73.9530202213935,422264
2 HR Pas Mon-Sat 0830-1900,40.6100861949462,-73.9550164926302,316823
2 HR Pas Mon-Sat 0800-1900,40.8595300588281,-73.898432787254,210695
2 HR Pas Mon-Sat 0830-1900,40.6784293145051,-73.8693563833254,323728
2 HR Pas Mon-Sat 0800-1900,40.6436966882007,-74.0011292136574,332528
2 HR Pas Mon-Sat 0830-1900,40.6224446708075,-74.0255966998204,311101
2 HR Pas Mon-Sat 0900-1900,40.6421539859308,-73.9804554796719,309770
2HR Pas Mon-Sat 1900-2200,40.7714624048021,-73.9830074777405,113976
4HR Pas Mon-Sat 0700-2200,40.6188068695341,-73.958508514513,342829
2 HR Pas Mon-Sat 0900-1900,40.7634008101042,-73.9142261075063,423460
2 HR Pas Mon-Sat 0900-1900,40.8275864861359,-73.8504371353693,221907
2 HR Pas Mon-Sat 0900-1900,40.7402466390615,-73.878981587419,464044
2 HR Pas Mon-Sat 0800-2200,40.7631193569187,-73.8304642110241,443333
2 HR Pas Mon-Sat 0800-1900,40.6509861498164,-73.9589717454323,309552
2 HR Pas Mon-Fri 0830-1900,40.6380106576253,-73.9855182030437,307580
2HR Pas Mon-Sat 0800-1900,40.7469368890498,-73.9974345985083,105998
2 HR Pas Mon-Sat 0830-1900,40.6613920485272,-73.9799250743932,330125
2 HR Pas Mon-Sat 0800-1900,40.699811571898,-73.9094136091202,401278
2 HR Pas Mon-Sat 0830-1900,40.7124919201138,-73.9569157038272,311785
2 HR Pas Mon-Sat 0900-1900,40.6186771330689,-73.9287505391512,323387
2 HR Pas Mon-Fri 0830-1200 /2 HR Pas Mon-Fri 1400-1900 /2 HR Pas Sat 0830-1900,40.6520328003406,-73.9497816200137,331457
3HR Com Mon-Fri 0700-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200,40.7511186403563,-73.9772233590437,104662
2 HR Pas Mon-Sat 0800-1900,40.8630985886185,-73.9006809640084,211970
2HR Pas Mon-Sat 0830-2200,40.7862263917106,-73.9784196391717,114257
2HR Pas Mon-Sat 0830-2200,40.734972465788,-73.9829119284996,104751
2 HR Pas Mon-Sat 0800-1900,40.8798313890155,-73.90426659584,207410
2 HR Pas Mon-Sat 0830-1900,40.8027942871922,-73.9517311922881,111686
2 HR Pas Mon-Sat 0900-1900,40.5929657829588,-73.9476649385026,318204
2 HR Pas Mon-Sat 0900-1900,40.709741173878,-73.7925317693951,431062
2 HR Pas Mon-Sat 0900-1900,40.7485296168815,-73.8758972694676,406887
2 HR Pas Mon-Sat 0830-1900,40.6095034504117,-73.957416106775,320493
3HR Com Mon-Fri 0700-1800,40.7387703878099,-73.9923192759083,104252
2 HR Pas Mon-Sat 0900-1900,40.6857391396729,-73.8259103049737,406642
2 HR Pas Mon-Sat 0800-1900,40.6755006465926,-73.9991319822483,336258
2 HR Pas Mon-Sat 0900-1900,40.8372903308132,-73.8344029138361,218129
2 HR Pas Mon-Sat 0830-1900,40.723921334013,-73.8989725566878,417889
2 HR Pas Mon-Sat 0800-1900,40.8937629738136,-73.8588694880535,215245
2 HR Pas 0900-1900 Mon-Thur / 4HR Pas 0900-1900 Fri,40.6359312054935,-73.9950386697884,313963
2 HR Pas Mon-Sat 0900-1900,40.7014134527381,-73.8054115979559,420415
2 HR Pas Mon-Sat 0800-1900,40.700663954281,-73.9039452514038,457724
2HR Pas Mon-Sat 0730-1900,40.7407325248504,-73.9982192214384,107124
2HR Pas Mon-Sat 0800-1900,40.7494514108001,-73.9956027503436,102707
2 HR Pas Mon-Sat 0830-1900,40.674669864259,-73.9633724989628,305571
2 HR Pas Mon-Sat 0800-1900,40.7508150738407,-73.8627609086779,465415
3HR Com Mon-Fri 0600-1900,40.7538111517469,-73.9934586696068,102876
2 HR Pas Mon-Sat 0700-2200,40.7116365288758,-73.9446796241155,332691
2 HR Pas Mon-Sat 0800-1900,40.6054897443869,-73.9995371440333,307429
2 HR Pas Mon-Sat 0900-2000,40.8559605742673,-73.8677654691191,209449
2 HR Pas Mon-Sat 0800-1900,40.860837507274,-73.8924140566537,206441
2 HR Pas Mon-Sat 0830-1900,40.7321742299471,-73.849754706454,465492
6HR Pas Mon-Fri 0800-2200,40.6298626691332,-73.9523814486558,309694
2 HR Pas Mon-Sat 0800-1900,40.6799234034557,-73.941995728817,305784
2 HR Pas Mon-Sat 0830-1900,40.7560980599216,-73.8811686729062,466954
2 HR Pas Mon-Sat 0900-1900,40.5962361677626,-73.9784219083922,323240
2 HR Pas Mon-Sat 0800-1900,40.7565137203511,-73.8292472835607,468927
2 HR Pas Mon-Sat 0830-1900,40.6944372628548,-73.9928499785464,300140
2 HR Pas Mon-Sat 0800-1900,40.7259771522913,-73.8776742810288,466361
2 HR Pas Mon-Sat 0900-1900,40.5908479923304,-73.9499185972608,319681
2 HR Pas Mon-Sat 0800-1900,40.8285733874433,-73.8805475967928,201212
2 HR Pas 0900-1900 Mon-Thur / 4HR Pas 0900-1900 Fri,40.6394312328524,-73.9872508203633,300657
2 HR Pas Mon-Sat 0830-1900,40.5919443706157,-73.9738318181578,309531
2 HR Pas Mon-Sat 0900-1900,40.7110489008725,-73.7931380448348,428630
2 HR Pas Mon-Sat 0900-1900,40.7433395185025,-73.9233536090205,426936
2 HR Pas Mon-Sat 0800-1900,40.7472452595869,-73.8870419319266,402899
2 HR Pas Mon-Sat 0830-1900,40.7018307047673,-73.8816011067286,401714
2 HR Pas Mon-Sat 0800-1900,40.699651865742,-73.9197347015832,301104
2 HR Pas Mon-Sat 0800-1900,40.7750375207976,-73.909259896034,413297
2 HR Pas Mon-Sat 0900-1900,40.8544965131512,-73.854765923823,214420
2 HR Pas Mon-Sat 0900-1900,40.6275760177632,-73.9419606244449,326341
2 HR Pas Mon-Sat 0730-2200,40.7603611098874,-73.8295357718145,457312
2 HR Pas Mon-Sat 0800-1900,40.846319230867,-73.8317028388331,206961
3HR Com Mon-Fri 0800-1900,40.7443642160944,-73.9924152469838,105386
2 HR Pas Mon-Sat 0800-1900,40.7366983821639,-73.8782730232587,464860
2 HR Pas Mon-Sat 1300-1900,40.8223061008527,-73.9532543996639,110716
2 HR Pas Mon-Sat 0930-1900,40.6466471333412,-74.0127800952084,332466
2HR Pas Mon-Sat 0900-1900,40.7345407659362,-73.9859199776348,101792
2 HR Pas Mon-Sat 0900-2200,40.7104280455599,-73.8580695938922,468150
2HR Pas Mon-Sat 0900-1900,40.7172048128769,-73.990913155433,107012
2 HR Pas Mon-Sat 0900-1900,40.5856370264202,-74.09274690537,522299
3HR Com Mon-Sat 0700-1900 /2HR Pas Mon-Sat 1900-2200,40.746786216805,-73.9793372691009,106255
2 HR Pas Mon-Sat 1000-1900,40.7469899859933,-73.8837453448565,404599
3HR Com Mon-Sat 0700-1600,40.7643656706038,-73.9844468909213,102932
2HR Pas Mon-Sat 0900-1900,40.7303012933291,-73.9860777079054,106627
3HR Com Mon-Sat 0700-2200,40.7582390658093,-73.9860809256482,101330
2 HR Pas Mon-Sat 0830-1900,40.6232735450678,-74.0252572823538,302731
2 HR Pas Mon-Fri 0800-1900,40.6110172772876,-73.962442546877,313290
2 HR Pas Mon-Sat 0900-1900,40.7472455286909,-73.8881963703536,465030
2 HR Pas Mon-Sat 0900-1900,40.5989973908408,-73.9583799640447,316060
2 HR Pas Mon-Sat 0830-1900,40.7984754539414,-73.939486281986,113980
2 HR Pas Mon-Sat 0800-1900,40.6394083927282,-73.9682998555197,307396
2HR Pas Mon-Sat 0830-1900,40.7377719145166,-73.9803955926843,101230
2 HR Pas Mon-Sat 0800-1900,40.6368771698876,-74.133727404788,512742
2 HR Pas Mon-Sat 0900-1900,40.6194544794128,-73.9453949921105,315774
2 HR Pas Mon-Sat 0830-1900,40.7157633309845,-73.8339654622092,463454
2 HR Pas Mon-Sat 0900-2200,40.7093327738495,-73.8592434063123,450980
3HR Com Mon-Sat 0700-1900 /5HR Pas Mon-Sat 1900-2400,40.7534176081763,-73.9845915197363,103761
2 HR Pas Mon-Sat 0900-1900,40.6199752772783,-73.9991419128925,311686
2 HR Pas Mon-Sat 0800-1900,40.8544389466976,-73.867132376812,206803
2 HR Pas Mon-Sat 0900-1900,40.862834929742,-73.8437926915338,211577
2HR Pas Mon-Sat 0730-1900,40.7431715879128,-73.9964420810664,106130
2 HR Pas Mon-Sat 0900-1900,40.682115144294,-73.9796844053972,330760
2HR Pas Mon-Sat 0800-2200,40.79136313438,-73.953150675212,113908
2HR Pas Mon-Sat 0900-1900,40.7437973958059,-73.975868936587,103699
2 HR Pas Mon-Fri 0800-1600 /2 HR Pas Sat 0800-1900,40.743951599331,-73.9275393067582,424586
3HR Com Mon-Sat 1000-1600 /2HR Pas Mon-Sat 1900-2300,40.7529841346721,-73.996739141775,103169
3HR Com Mon-Sat 1000-1600 /5HR Pas Mon-Sat 1900-2400,40.7650487760828,-73.9791377025837,102913
3HR Com Mon-Fri 0800-1900,40.7393620528288,-73.9919010036482,105484
2 HR Pas Mon-Sat 0900-1900,40.7372909805291,-73.7080457290189,432359
2 HR Pas Mon-Sat 0800-1900,40.6266325847726,-74.0764240529543,509890
2 HR Pas Mon-Sat 0800-1900,40.8098916243514,-73.9485327167568,114359
2 HR Pas Mon-Sat 0800-1900,40.6586809987052,-73.9312369386085,331087
2HR Pas Mon-Sat 0900-1900,40.72320590764,-73.9881670557589,101760
2 HR Pas Mon-Sat 0900-1900,40.7256683910543,-73.7205816192154,404490
2 HR Pas Mon-Sat 0900-1900,40.8545945205629,-73.8864820455502,212220
2HR Pas Mon-Sat 0830-1900,40.7364010650412,-73.9974043030307,104716
2 HR Pas Mon-Sat 0830-1900,40.8896825873255,-73.8595705488808,206142
2 HR Pas Mon-Sat 0800-1900,40.5989682581164,-73.9978183284076,313876
2 HR Pas Mon-Fri 0830-1900,40.6384569369108,-73.9850554328858,311737
2 HR Pas Mon-Sat 0830-1900,40.7400733895846,-73.8154590347773,452691
2 HR Pas Mon-Sat 0830-1900,40.671437531206,-73.9111174410019,322966
2 HR Pas Mon-Sat 0900-1900,40.6048437294468,-73.9991509109556,307691
2 HR Pas Mon-Sat 0830-1900,40.6354892888035,-74.0260604658873,335088
2HR Com Mon-Fri 0700-1600 /2HR Pas Mon-Fri 1600-1900 /2HR Pas Sat 0900-1900,40.7809756095435,-73.9546113231678,111746
3HR Com Mon-Sat 0700-1600,40.7650179542514,-73.9839733344962,106766
2HR Pas Mon-Sat 0730-1600,40.7719127091244,-73.9826784488511,113231
2 HR Pas Mon-Sat 0900-1900,40.6709438686851,-73.773949683202,432445
2 HR Pas Mon-Sat 0900-1900,40.6831278277209,-73.8344526397901,403530
